time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150810:0909,300.0,388.0,0.0,61.51,27.96,2.25,0.0
20150810:1009,118.0,454.0,0.0,67.23,27.93,2.33,0.0
20150810:1109,3.0,321.0,0.0,66.03,27.9,2.4,0.0
20150810:1209,174.0,412.0,0.0,58.69,27.87,2.48,0.0
20150810:1309,534.0,175.0,0.0,48.42,27.99,1.98,0.0
20150810:1409,233.0,240.0,0.0,37.02,28.11,1.47,0.0
20150810:1509,308.0,81.0,0.0,25.23,28.23,0.97,0.0
20150810:1609,102.0,73.0,0.0,13.46,28.09,0.88,0.0
20150810:1709,0.0,0.0,0.0,1.99,27.95,0.8,1.0
20150810:1809,0.0,0.0,0.0,0.0,27.82,0.72,0.0
20150810:1909,0.0,0.0,0.0,0.0,27.2,0.91,0.0
20150810:2009,0.0,0.0,0.0,0.0,26.58,1.11,0.0
20150810:2109,0.0,0.0,0.0,0.0,25.96,1.31,0.0
20150810:2209,0.0,0.0,0.0,0.0,25.73,1.17,0.0
20150810:2309,0.0,0.0,0.0,0.0,25.5,1.03,0.0
20150811:0009,0.0,0.0,0.0,0.0,25.28,0.88,0.0
20150811:0109,0.0,0.0,0.0,0.0,24.86,1.25,0.0
20150811:0209,0.0,0.0,0.0,0.0,24.45,1.62,0.0
20150811:0309,0.0,0.0,0.0,0.0,24.03,1.99,0.0
20150811:0409,0.0,33.0,0.0,5.49,24.71,1.77,0.0
20150811:0509,142.0,88.0,0.0,17.1,25.38,1.54,0.0
20150811:0609,313.0,117.0,0.0,28.91,26.05,1.32,0.0
20150811:0709,497.0,124.0,0.0,40.62,26.37,1.28,0.0
20150811:0809,634.0,139.0,0.0,51.74,26.69,1.23,0.0
20150811:0909,750.01,135.0,0.0,61.29,27.01,1.19,0.0
20150811:1009,829.01,117.0,0.0,66.95,27.26,1.59,0.0
20150811:1109,847.01,98.0,0.0,65.74,27.51,1.99,0.0
20150811:1209,818.01,70.0,0.0,58.44,27.75,2.39,0.0
20150811:1309,667.0,87.0,0.0,48.2,27.83,2.8,0.0
20150811:1409,452.0,116.0,0.0,36.82,27.91,3.2,0.0
20150811:1509,269.0,103.0,0.0,25.04,27.98,3.61,0.0
20150811:1609,97.0,73.0,0.0,13.26,27.7,2.84,0.0
20150811:1709,0.0,0.0,0.0,1.78,27.42,2.06,1.0
20150811:1809,0.0,0.0,0.0,0.0,27.15,1.28,0.0
20150811:1909,0.0,0.0,0.0,0.0,26.69,1.21,0.0
20150811:2009,0.0,0.0,0.0,0.0,26.24,1.14,0.0
20150811:2109,0.0,0.0,0.0,0.0,25.79,1.08,0.0
20150811:2209,0.0,0.0,0.0,0.0,25.55,0.97,0.0
20150811:2309,0.0,0.0,0.0,0.0,25.31,0.86,0.0
20150812:0009,0.0,0.0,0.0,0.0,25.07,0.76,0.0
20150812:0109,0.0,0.0,0.0,0.0,24.73,0.81,0.0
20150812:0209,0.0,0.0,0.0,0.0,24.4,0.86,0.0
20150812:0309,0.0,0.0,0.0,0.0,24.06,0.91,0.0
20150812:0409,0.0,32.0,0.0,5.34,24.83,0.87,0.0
20150812:0509,133.0,91.0,0.0,16.96,25.6,0.83,0.0
20150812:0609,301.0,122.0,0.0,28.77,26.37,0.79,0.0
20150812:0709,470.0,140.0,0.0,40.47,27.08,1.37,0.0
20150812:0809,621.0,146.0,0.0,51.57,27.79,1.94,0.0
20150812:0909,710.01,160.0,0.0,61.07,28.49,2.52,0.0
20150812:1009,785.01,145.0,0.0,66.67,28.75,2.62,0.0
20150812:1109,775.01,145.0,0.0,65.44,29.0,2.72,0.0
20150812:1209,720.0,134.0,0.0,58.19,29.25,2.81,0.0
20150812:1309,579.0,143.0,0.0,47.98,29.03,3.15,0.0
20150812:1409,427.0,130.0,0.0,36.61,28.81,3.49,0.0
20150812:1509,257.0,108.0,0.0,24.83,28.59,3.82,0.0
20150812:1609,98.0,70.0,0.0,13.05,28.22,2.9,0.0
20150812:1709,0.0,0.0,0.0,1.56,27.85,1.98,1.0
20150812:1809,0.0,0.0,0.0,0.0,27.48,1.06,0.0
20150812:1909,0.0,0.0,0.0,0.0,27.04,0.86,0.0
20150812:2009,0.0,0.0,0.0,0.0,26.6,0.66,0.0
20150812:2109,0.0,0.0,0.0,0.0,26.17,0.46,0.0
20150812:2209,0.0,0.0,0.0,0.0,26.04,0.78,0.0
20150812:2309,0.0,0.0,0.0,0.0,25.91,1.11,0.0
20150813:0009,0.0,0.0,0.0,0.0,25.79,1.43,0.0
20150813:0109,0.0,0.0,0.0,0.0,25.46,1.47,0.0
20150813:0209,0.0,0.0,0.0,0.0,25.14,1.51,0.0
20150813:0309,0.0,0.0,0.0,0.0,24.82,1.54,0.0
20150813:0409,0.0,30.0,0.0,5.19,25.42,1.35,0.0
20150813:0509,143.0,84.0,0.0,16.82,26.02,1.15,0.0
20150813:0609,315.0,113.0,0.0,28.63,26.61,0.95,0.0
20150813:0709,476.0,135.0,0.0,40.32,27.31,0.99,0.0
20150813:0809,619.0,146.0,0.0,51.39,28.01,1.03,0.0
20150813:0909,721.01,151.0,0.0,60.84,28.7,1.06,0.0
20150813:1009,783.01,145.0,0.0,66.38,28.74,1.5,0.0
20150813:1109,747.01,161.0,0.0,65.14,28.78,1.94,0.0
20150813:1209,484.0,277.0,0.0,57.92,28.82,2.37,0.0
20150813:1309,318.0,290.0,0.0,47.75,28.55,2.25,0.0
20150813:1409,20.0,250.0,0.0,36.39,28.29,2.12,0.0
20150813:1509,192.0,142.0,0.0,24.62,28.02,2.0,0.0
20150813:1609,112.0,61.0,0.0,12.84,27.64,1.55,0.0
20150813:1709,0.0,0.0,0.0,1.33,27.25,1.11,1.0
20150813:1809,0.0,0.0,0.0,0.0,26.87,0.66,0.0
20150813:1909,0.0,0.0,0.0,0.0,26.33,0.91,0.0
20150813:2009,0.0,0.0,0.0,0.0,25.8,1.16,0.0
20150813:2109,0.0,0.0,0.0,0.0,25.27,1.41,0.0
20150813:2209,0.0,0.0,0.0,0.0,25.17,1.49,0.0
20150813:2309,0.0,0.0,0.0,0.0,25.07,1.58,0.0
20150814:0009,0.0,0.0,0.0,0.0,24.98,1.67,0.0
20150814:0109,0.0,0.0,0.0,0.0,24.84,1.54,0.0
20150814:0209,0.0,0.0,0.0,0.0,24.71,1.42,0.0
20150814:0309,0.0,0.0,0.0,0.0,24.57,1.3,0.0
20150814:0409,0.0,29.0,0.0,5.04,25.42,1.6,0.0
20150814:0509,136.0,87.0,0.0,16.68,26.27,1.91,0.0
20150814:0609,292.0,125.0,0.0,28.49,27.12,2.22,0.0
20150814:0709,418.0,169.0,0.0,40.17,27.67,1.94,0.0
20150814:0809,179.0,367.0,0.0,51.22,28.22,1.66,0.0
20150814:0909,682.0,175.0,0.0,60.61,28.77,1.38,0.0
20150814:1009,368.0,382.0,0.0,66.08,28.64,1.89,0.0
20150814:1109,125.0,445.0,0.0,64.84,28.51,2.41,0.0
20150814:1209,323.0,357.0,0.0,57.66,28.38,2.92,0.0
20150814:1309,331.0,282.0,0.0,47.52,28.08,2.49,0.0
20150814:1409,20.0,248.0,0.0,36.18,27.78,2.05,0.0
20150814:1509,17.0,169.0,0.0,24.41,27.48,1.61,0.0
20150814:1609,50.0,86.0,0.0,12.62,27.21,1.42,0.0
20150814:1709,0.0,0.0,0.0,1.11,26.93,1.23,1.0
20150814:1809,0.0,0.0,0.0,0.0,26.66,1.03,0.0
20150814:1909,0.0,0.0,0.0,0.0,26.21,1.03,0.0
20150814:2009,0.0,0.0,0.0,0.0,25.76,1.03,0.0
20150814:2109,0.0,0.0,0.0,0.0,25.32,1.02,0.0
20150814:2209,0.0,0.0,0.0,0.0,25.16,0.97,0.0
20150814:2309,0.0,0.0,0.0,0.0,25.0,0.92,0.0
20150815:0009,0.0,0.0,0.0,0.0,24.84,0.87,0.0
20150815:0109,0.0,0.0,0.0,0.0,24.72,1.03,0.0
20150815:0209,0.0,0.0,0.0,0.0,24.6,1.2,0.0
20150815:0309,0.0,0.0,0.0,0.0,24.48,1.37,0.0
20150815:0409,0.0,5.0,0.0,4.88,25.19,1.09,0.0
20150815:0509,7.0,104.0,0.0,16.53,25.9,0.82,0.0
20150815:0609,71.0,215.0,0.0,28.35,26.61,0.55,0.0
20150815:0709,149.0,295.0,0.0,40.02,27.05,0.75,0.0
20150815:0809,9.0,301.0,0.0,51.03,27.49,0.96,0.0
20150815:0909,1.0,286.0,0.0,60.38,27.92,1.16,0.0
20150815:1009,80.0,442.0,0.0,65.79,27.95,1.89,0.0
20150815:1109,281.0,412.0,0.0,64.53,27.98,2.62,0.0
20150815:1209,230.0,391.0,0.0,57.39,28.0,3.35,0.0
20150815:1309,294.0,298.0,0.0,47.28,27.68,2.91,0.0
20150815:1409,389.0,147.0,0.0,35.95,27.36,2.48,0.0
20150815:1509,248.0,106.0,0.0,24.19,27.04,2.04,0.0
20150815:1609,3.0,70.0,0.0,12.4,27.11,2.0,0.0
20150815:1709,0.0,0.0,0.0,0.88,27.18,1.97,1.0
20150815:1809,0.0,0.0,0.0,0.0,27.26,1.93,0.0
20150815:1909,0.0,0.0,0.0,0.0,26.92,1.6,0.0
20150815:2009,0.0,0.0,0.0,0.0,26.58,1.28,0.0
20150815:2109,0.0,0.0,0.0,0.0,26.24,0.95,0.0
20150815:2209,0.0,0.0,0.0,0.0,26.08,0.96,0.0
20150815:2309,0.0,0.0,0.0,0.0,25.92,0.97,0.0
20150816:0009,0.0,0.0,0.0,0.0,25.77,0.98,0.0
20150816:0109,0.0,0.0,0.0,0.0,25.34,1.12,0.0
20150816:0209,0.0,0.0,0.0,0.0,24.92,1.26,0.0
20150816:0309,0.0,0.0,0.0,0.0,24.5,1.41,0.0
20150816:0409,0.0,27.0,0.0,4.73,25.13,1.11,0.0
20150816:0509,124.0,90.0,0.0,16.39,25.76,0.81,0.0
20150816:0609,298.0,119.0,0.0,28.21,26.38,0.51,0.0
20150816:0709,471.0,134.0,0.0,39.86,27.16,0.84,0.0
20150816:0809,614.0,145.0,0.0,50.85,27.93,1.16,0.0
20150816:0909,728.01,142.0,0.0,60.14,28.7,1.49,0.0
20150816:1009,763.01,154.0,0.0,65.49,29.23,1.98,0.0
20150816:1109,740.01,161.0,0.0,64.22,29.75,2.46,0.0
20150816:1209,686.01,149.0,0.0,57.11,30.27,2.95,0.0
20150816:1309,599.0,123.0,0.0,47.03,30.07,3.2,0.0
20150816:1409,386.0,147.0,0.0,35.72,29.87,3.45,0.0
20150816:1509,232.0,114.0,0.0,23.97,29.67,3.7,0.0
20150816:1609,86.0,68.0,0.0,12.17,29.31,2.73,0.0
20150816:1709,0.0,0.0,0.0,0.64,28.95,1.77,1.0
20150816:1809,0.0,0.0,0.0,0.0,28.6,0.8,0.0
20150816:1909,0.0,0.0,0.0,0.0,28.11,0.86,0.0
20150816:2009,0.0,0.0,0.0,0.0,27.62,0.91,0.0
20150816:2109,0.0,0.0,0.0,0.0,27.13,0.97,0.0
20150816:2209,0.0,0.0,0.0,0.0,26.91,0.88,0.0
20150816:2309,0.0,0.0,0.0,0.0,26.69,0.8,0.0
20150817:0009,0.0,0.0,0.0,0.0,26.47,0.72,0.0
20150817:0109,0.0,0.0,0.0,0.0,26.09,1.07,0.0
20150817:0209,0.0,0.0,0.0,0.0,25.72,1.43,0.0
20150817:0309,0.0,0.0,0.0,0.0,25.34,1.78,0.0
20150817:0409,0.0,6.0,0.0,4.58,25.95,2.2,0.0
20150817:0509,138.0,81.0,0.0,16.25,26.56,2.62,0.0
20150817:0609,323.0,102.0,0.0,28.06,27.17,3.03,0.0
20150817:0709,485.0,124.0,0.0,39.71,27.96,3.74,0.0
20150817:0809,622.0,139.0,0.0,50.67,28.75,4.44,0.0
20150817:0909,726.01,142.0,0.0,59.9,29.53,5.14,0.0
20150817:1009,788.01,136.0,0.0,65.18,29.9,5.18,0.0
20150817:1109,764.01,144.0,0.0,63.91,30.26,5.22,0.0
20150817:1209,683.01,150.0,0.0,56.83,30.62,5.26,0.0
20150817:1309,576.0,135.0,0.0,46.78,30.42,5.41,0.0
20150817:1409,412.0,128.0,0.0,35.49,30.22,5.56,0.0
20150817:1509,246.0,103.0,0.0,23.74,30.01,5.71,0.0
20150817:1609,89.0,64.0,0.0,11.94,29.52,4.97,0.0
20150817:1709,0.0,0.0,0.0,0.4,29.02,4.22,1.0
20150817:1809,0.0,0.0,0.0,0.0,28.53,3.48,0.0
20150817:1909,0.0,0.0,0.0,0.0,27.82,3.2,0.0
20150817:2009,0.0,0.0,0.0,0.0,27.12,2.91,0.0
20150817:2109,0.0,0.0,0.0,0.0,26.42,2.63,0.0
20150817:2209,0.0,0.0,0.0,0.0,26.02,2.36,0.0
20150817:2309,0.0,0.0,0.0,0.0,25.62,2.09,0.0
20150818:0009,0.0,0.0,0.0,0.0,25.22,1.82,0.0
20150818:0109,0.0,0.0,0.0,0.0,24.7,1.77,0.0
20150818:0209,0.0,0.0,0.0,0.0,24.19,1.73,0.0
20150818:0309,0.0,0.0,0.0,0.0,23.68,1.68,0.0
20150818:0409,0.0,25.0,0.0,4.42,24.26,1.32,0.0
20150818:0509,157.0,69.0,0.0,16.1,24.84,0.96,0.0
20150818:0609,327.0,98.0,0.0,27.92,25.41,0.59,0.0
20150818:0709,500.0,113.0,0.0,39.55,26.45,1.13,0.0
20150818:0809,620.0,139.0,0.0,50.48,27.49,1.66,0.0
20150818:0909,698.01,159.0,0.0,59.66,28.52,2.19,0.0
20150818:1009,719.01,179.0,0.0,64.88,28.93,2.34,0.0
20150818:1109,735.01,161.0,0.0,63.58,29.34,2.5,0.0
20150818:1209,680.01,150.0,0.0,56.54,29.75,2.65,0.0
20150818:1309,533.0,161.0,0.0,46.53,29.62,3.04,0.0
20150818:1409,430.0,115.0,0.0,35.25,29.49,3.44,0.0
20150818:1509,235.0,107.0,0.0,23.51,29.35,3.83,0.0
20150818:1609,79.0,67.0,0.0,11.71,28.84,2.91,0.0
20150818:1709,0.0,0.0,0.0,0.16,28.33,1.98,1.0
20150818:1809,0.0,0.0,0.0,0.0,27.82,1.05,0.0
20150818:1909,0.0,0.0,0.0,0.0,27.33,1.23,0.0
20150818:2009,0.0,0.0,0.0,0.0,26.84,1.41,0.0
20150818:2109,0.0,0.0,0.0,0.0,26.35,1.59,0.0
20150818:2209,0.0,0.0,0.0,0.0,26.06,1.58,0.0
20150818:2309,0.0,0.0,0.0,0.0,25.77,1.58,0.0
20150819:0009,0.0,0.0,0.0,0.0,25.48,1.57,0.0
20150819:0109,0.0,0.0,0.0,0.0,25.06,1.69,0.0
20150819:0209,0.0,0.0,0.0,0.0,24.65,1.8,0.0
20150819:0309,0.0,0.0,0.0,0.0,24.23,1.92,0.0
20150819:0409,0.0,24.0,0.0,4.27,25.0,1.94,0.0
20150819:0509,149.0,72.0,0.0,15.96,25.77,1.95,0.0
20150819:0609,319.0,101.0,0.0,27.77,26.54,1.97,0.0
20150819:0709,481.0,124.0,0.0,39.39,27.48,1.69,0.0
20150819:0809,618.0,138.0,0.0,50.29,28.42,1.4,0.0
20150819:0909,709.01,151.0,0.0,59.41,29.36,1.12,0.0
20150819:1009,770.01,144.0,0.0,64.56,29.72,1.31,0.0
20150819:1109,720.01,169.0,0.0,63.26,30.07,1.51,0.0
20150819:1209,666.01,157.0,0.0,56.25,30.42,1.71,0.0
20150819:1309,484.0,189.0,0.0,46.27,30.13,2.06,0.0
20150819:1409,398.0,133.0,0.0,35.01,29.84,2.42,0.0
20150819:1509,223.0,112.0,0.0,23.27,29.54,2.77,0.0
20150819:1609,74.0,67.0,0.0,11.47,29.03,2.22,0.0
20150819:1709,0.0,0.0,0.0,-0.09,28.52,1.66,1.0
20150819:1809,0.0,0.0,0.0,0.0,28.02,1.1,0.0
20150819:1909,0.0,0.0,0.0,0.0,27.55,0.97,0.0
20150819:2009,0.0,0.0,0.0,0.0,27.08,0.83,0.0
20150819:2109,0.0,0.0,0.0,0.0,26.61,0.69,0.0
20150819:2209,0.0,0.0,0.0,0.0,26.16,0.94,0.0
20150819:2309,0.0,0.0,0.0,0.0,25.72,1.2,0.0
20150820:0009,0.0,0.0,0.0,0.0,25.28,1.45,0.0
20150820:0109,0.0,0.0,0.0,0.0,24.92,1.44,0.0
20150820:0209,0.0,0.0,0.0,0.0,24.57,1.43,0.0
20150820:0309,0.0,0.0,0.0,0.0,24.22,1.42,0.0
20150820:0409,0.0,24.0,0.0,4.11,24.89,1.17,0.0
20150820:0509,126.0,83.0,0.0,15.81,25.56,0.92,0.0
20150820:0609,301.0,111.0,0.0,27.63,26.23,0.68,0.0
20150820:0709,479.0,123.0,0.0,39.23,27.19,1.16,0.0
20150820:0809,616.0,138.0,0.0,50.1,28.15,1.65,0.0
20150820:0909,719.01,143.0,0.0,59.16,29.1,2.14,0.0
20150820:1009,768.01,144.0,0.0,64.25,29.6,2.43,0.0
20150820:1109,717.01,170.0,0.0,62.93,30.1,2.73,0.0
20150820:1209,663.01,157.0,0.0,55.96,30.59,3.02,0.0
20150820:1309,566.0,136.0,0.0,46.0,30.42,3.27,0.0
20150820:1409,416.0,119.0,0.0,34.77,30.25,3.53,0.0
20150820:1509,224.0,109.0,0.0,23.03,30.08,3.78,0.0
20150820:1609,78.0,63.0,0.0,11.23,29.51,2.87,0.0
20150820:1709,0.0,0.0,0.0,0.0,28.94,1.96,0.0
20150820:1809,0.0,0.0,0.0,0.0,28.38,1.05,0.0
20150820:1909,0.0,0.0,0.0,0.0,27.85,1.12,0.0
20150820:2009,0.0,0.0,0.0,0.0,27.32,1.2,0.0
20150820:2109,0.0,0.0,0.0,0.0,26.79,1.27,0.0
20150820:2209,0.0,0.0,0.0,0.0,26.42,1.45,0.0
20150820:2309,0.0,0.0,0.0,0.0,26.05,1.63,0.0
20150821:0009,0.0,0.0,0.0,0.0,25.68,1.81,0.0
20150821:0109,0.0,0.0,0.0,0.0,25.37,1.79,0.0
20150821:0209,0.0,0.0,0.0,0.0,25.07,1.78,0.0
20150821:0309,0.0,0.0,0.0,0.0,24.77,1.77,0.0
20150821:0409,0.0,16.0,0.0,3.96,25.32,1.88,0.0
20150821:0509,59.0,109.0,0.0,15.67,25.86,1.99,0.0
20150821:0609,278.0,123.0,0.0,27.48,26.4,2.1,0.0
20150821:0709,377.0,184.0,0.0,39.07,27.08,2.74,0.0
20150821:0809,503.0,207.0,0.0,49.9,27.76,3.39,0.0
20150821:0909,452.0,302.0,0.0,58.91,28.43,4.04,0.0
20150821:1009,199.0,434.0,0.0,63.93,28.67,3.75,0.0
20150821:1109,254.0,413.0,0.0,62.6,28.9,3.45,0.0
20150821:1209,64.0,393.0,0.0,55.66,29.13,3.16,0.0
20150821:1309,0.0,127.0,0.0,45.74,28.9,3.6,0.0
20150821:1409,320.0,174.0,0.0,34.51,28.68,4.03,0.0
20150821:1509,221.0,108.0,0.0,22.79,28.45,4.47,0.0
20150821:1609,73.0,63.0,0.0,10.98,28.01,4.23,0.0
20150821:1709,0.0,0.0,0.0,0.0,27.57,3.99,0.0
20150821:1809,0.0,0.0,0.0,0.0,27.13,3.75,0.0
20150821:1909,0.0,0.0,0.0,0.0,26.5,3.34,0.0
20150821:2009,0.0,0.0,0.0,0.0,25.88,2.93,0.0
20150821:2109,0.0,0.0,0.0,0.0,25.26,2.52,0.0
20150821:2209,0.0,0.0,0.0,0.0,25.05,2.78,0.0
20150821:2309,0.0,0.0,0.0,0.0,24.84,3.04,0.0
20150822:0009,0.0,0.0,0.0,0.0,24.63,3.3,0.0
20150822:0109,0.0,0.0,0.0,0.0,24.37,3.14,0.0
20150822:0209,0.0,0.0,0.0,0.0,24.12,2.99,0.0
20150822:0309,0.0,0.0,0.0,0.0,23.86,2.84,0.0
20150822:0409,0.0,18.0,0.0,3.8,24.42,3.07,0.0
20150822:0509,55.0,109.0,0.0,15.52,24.97,3.29,0.0
20150822:0609,276.0,123.0,0.0,27.33,25.52,3.52,0.0
20150822:0709,347.0,199.0,0.0,38.9,25.95,2.9,0.0
20150822:0809,473.0,223.0,0.0,49.71,26.37,2.28,0.0
20150822:0909,180.0,412.0,0.0,58.66,26.79,1.66,0.0
20150822:1009,272.0,411.0,0.0,63.61,27.37,1.83,0.0
20150822:1109,104.0,435.0,0.0,62.26,27.94,2.0,0.0
20150822:1209,87.0,399.0,0.0,55.35,28.51,2.18,0.0
20150822:1309,128.0,341.0,0.0,45.46,28.52,2.34,0.0
20150822:1409,329.0,166.0,0.0,34.26,28.53,2.51,0.0
20150822:1509,246.0,90.0,0.0,22.54,28.54,2.68,0.0
20150822:1609,77.0,58.0,0.0,10.73,28.01,2.57,0.0
20150822:1709,0.0,0.0,0.0,0.0,27.47,2.46,0.0
20150822:1809,0.0,0.0,0.0,0.0,26.94,2.34,0.0
20150822:1909,0.0,0.0,0.0,0.0,26.22,2.58,0.0
20150822:2009,0.0,0.0,0.0,0.0,25.51,2.81,0.0
20150822:2109,0.0,0.0,0.0,0.0,24.8,3.05,0.0
20150822:2209,0.0,0.0,0.0,0.0,24.49,3.12,0.0
20150822:2309,0.0,0.0,0.0,0.0,24.18,3.2,0.0
20150823:0009,0.0,0.0,0.0,0.0,23.88,3.27,0.0
20150823:0109,0.0,0.0,0.0,0.0,23.53,2.99,0.0
20150823:0209,0.0,0.0,0.0,0.0,23.18,2.72,0.0
20150823:0309,0.0,0.0,0.0,0.0,22.83,2.44,0.0
20150823:0409,0.0,13.0,0.0,3.65,23.23,2.9,0.0
20150823:0509,0.0,54.0,0.0,15.37,23.63,3.35,0.0
20150823:0609,57.0,206.0,0.0,27.18,24.02,3.81,0.0
20150823:0709,62.0,292.0,0.0,38.74,24.37,3.64,0.0
20150823:0809,114.0,367.0,0.0,49.51,24.72,3.47,0.0
20150823:0909,0.0,257.0,0.0,58.4,25.06,3.3,0.0
20150823:1009,5.0,327.0,0.0,63.29,25.43,3.06,0.0
20150823:1109,0.0,168.0,0.0,61.92,25.8,2.83,0.0
20150823:1209,4.0,292.0,0.0,55.04,26.16,2.59,0.0
20150823:1309,500.0,170.0,0.0,45.18,26.36,3.28,0.0
20150823:1409,378.0,135.0,0.0,34.0,26.56,3.97,0.0
20150823:1509,214.0,107.0,0.0,22.29,26.76,4.66,0.0
20150823:1609,77.0,56.0,0.0,10.48,26.43,4.58,0.0
20150823:1709,0.0,0.0,0.0,0.0,26.1,4.51,0.0
20150823:1809,0.0,0.0,0.0,0.0,25.78,4.43,0.0
20150823:1909,0.0,0.0,0.0,0.0,25.31,3.83,0.0
20150823:2009,0.0,0.0,0.0,0.0,24.85,3.23,0.0
20150823:2109,0.0,0.0,0.0,0.0,24.39,2.63,0.0
20150823:2209,0.0,0.0,0.0,0.0,24.24,2.7,0.0
20150823:2309,0.0,0.0,0.0,0.0,24.1,2.76,0.0
20150824:0009,0.0,0.0,0.0,0.0,23.96,2.83,0.0
20150824:0109,0.0,0.0,0.0,0.0,23.62,2.88,0.0
20150824:0209,0.0,0.0,0.0,0.0,23.28,2.94,0.0
20150824:0309,0.0,0.0,0.0,0.0,22.94,2.99,0.0
20150824:0409,0.0,17.0,0.0,3.49,23.63,3.41,0.0
20150824:0509,119.0,81.0,0.0,15.22,24.32,3.82,0.0
20150824:0609,282.0,116.0,0.0,27.03,25.01,4.23,0.0
20150824:0709,423.0,152.0,0.0,38.57,25.36,4.44,0.0
20150824:0809,570.3,158.0,0.0,49.31,25.7,4.65,1.0
20150824:0909,664.41,161.6,0.0,58.14,26.04,4.86,1.0
20150824:1009,684.01,182.75,0.0,62.96,26.39,5.1,1.0
20150824:1109,667.06,179.5,0.0,61.58,26.74,5.35,1.0
20150824:1209,602.81,181.0,0.0,54.73,27.09,5.6,1.0
20150824:1309,513.3,163.25,0.0,44.9,26.86,5.63,1.0
20150824:1409,368.7,142.7,0.0,33.74,26.63,5.66,1.0
20150824:1509,211.4,109.3,0.0,22.03,26.4,5.7,1.0
20150824:1609,64.95,62.3,0.0,10.22,26.21,5.09,1.0
20150824:1709,0.0,0.0,0.0,-1.39,26.02,4.49,1.0
20150824:1809,0.0,0.0,0.0,0.0,25.84,3.89,0.0
20150824:1909,0.0,0.0,0.0,0.0,25.48,3.75,0.0
20150824:2009,0.0,0.0,0.0,0.0,25.12,3.61,0.0
20150824:2109,0.0,0.0,0.0,0.0,24.76,3.48,0.0
20150824:2209,0.0,0.0,0.0,0.0,24.63,3.75,0.0
20150824:2309,0.0,0.0,0.0,0.0,24.51,4.02,0.0
20150825:0009,0.0,0.0,0.0,0.0,24.39,4.29,0.0
20150825:0109,0.0,0.0,0.0,0.0,24.07,4.09,0.0
20150825:0209,0.0,0.0,0.0,0.0,23.75,3.89,0.0
20150825:0309,0.0,0.0,0.0,0.0,23.43,3.7,0.0
20150825:0409,0.0,17.0,0.0,3.34,24.12,3.9,0.0
20150825:0509,119.0,79.0,0.0,15.08,24.8,4.11,0.0
20150825:0609,285.0,113.0,0.0,26.88,25.48,4.32,0.0
20150825:0709,460.0,128.0,0.0,38.41,26.08,4.94,0.0
20150825:0809,584.0,151.0,0.0,49.1,26.68,5.56,0.0
20150825:0909,683.01,158.0,0.0,57.87,27.28,6.18,0.0
20150825:1009,742.01,153.0,0.0,62.63,27.63,6.25,0.0
20150825:1109,692.01,176.0,0.0,61.23,27.98,6.32,0.0
20150825:1209,625.01,171.0,0.0,54.41,28.32,6.39,0.0
20150825:1309,512.0,158.0,0.0,44.61,28.19,6.11,0.0
20150825:1409,365.0,138.0,0.0,33.47,28.07,5.83,0.0
20150825:1509,211.0,103.0,0.0,21.77,27.94,5.54,0.0
20150825:1609,57.0,60.0,0.0,9.96,27.54,5.06,0.0
20150825:1709,0.0,0.0,0.0,0.0,27.14,4.57,0.0
20150825:1809,0.0,0.0,0.0,0.0,26.74,4.08,0.0
20150825:1909,0.0,0.0,0.0,0.0,26.3,4.0,0.0
20150825:2009,0.0,0.0,0.0,0.0,25.87,3.92,0.0
20150825:2109,0.0,0.0,0.0,0.0,25.44,3.83,0.0
20150825:2209,0.0,0.0,0.0,0.0,25.3,3.79,0.0
20150825:2309,0.0,0.0,0.0,0.0,25.16,3.75,0.0
20150826:0009,0.0,0.0,0.0,0.0,25.03,3.71,0.0
20150826:0109,0.0,0.0,0.0,0.0,24.71,3.71,0.0
20150826:0209,0.0,0.0,0.0,0.0,24.39,3.72,0.0
20150826:0309,0.0,0.0,0.0,0.0,24.07,3.72,0.0
20150826:0409,0.0,15.0,0.0,3.18,24.72,4.19,0.0
20150826:0509,126.0,74.0,0.0,14.93,25.37,4.66,0.0
20150826:0609,298.0,104.0,0.0,26.73,26.02,5.13,0.0
20150826:0709,458.0,128.0,0.0,38.24,26.59,6.03,0.0
20150826:0809,582.0,151.0,0.0,48.9,27.15,6.93,0.0
20150826:0909,681.01,158.0,0.0,57.61,27.71,7.83,0.0
20150826:1009,726.01,161.0,0.0,62.29,27.85,7.92,0.0
20150826:1109,689.01,176.0,0.0,60.88,27.99,8.01,0.0
20150826:1209,611.01,177.0,0.0,54.09,28.13,8.1,0.0
20150826:1309,518.0,152.0,0.0,44.32,27.92,7.72,0.0
20150826:1409,368.0,133.0,0.0,33.2,27.71,7.34,0.0
20150826:1509,193.0,110.0,0.0,21.51,27.49,6.97,0.0
20150826:1609,52.0,60.0,0.0,9.69,27.17,6.2,0.0
20150826:1709,0.0,0.0,0.0,0.0,26.84,5.44,0.0
20150826:1809,0.0,0.0,0.0,0.0,26.52,4.68,0.0
20150826:1909,0.0,0.0,0.0,0.0,26.14,4.64,0.0
20150826:2009,0.0,0.0,0.0,0.0,25.76,4.61,0.0
20150826:2109,0.0,0.0,0.0,0.0,25.39,4.58,0.0
20150826:2209,0.0,0.0,0.0,0.0,25.12,4.67,0.0
